participant_id,time_gameplayed_utc,time_sent_utc,detail,condition,trial_number,response_time,response_window,trial_accuracy,position_is_top,correct_button,late_response
ADMIN-UCSF-BK004,2017-10-16 21:00:20+00:00,2017-10-19 21:30:24+00:00,,Impulsive,39,574.3809938430786,480,Miss,1,0,0
ADMIN-UCSF-BK004,2017-10-16 21:00:20+00:00,2017-10-19 21:30:24+00:00,,Sustained,39,N/A,640,Miss,1,0,1
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,0,425.61203241348267,600,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,0,471.69798612594604,600,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,1,532.4680209159851,590,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,1,426.1150360107422,590,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,2,0,580,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,2,358.96801948547363,580,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,3,0,580,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,3,510.4079842567444,560,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,4,0,580,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,4,485.1980209350586,520,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,5,0,580,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,5,400.5590081214905,440,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,6,497.2440004348755,580,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,6,518.447995185852,280,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,7,433.9219927787781,560,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,7,0,320,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,8,0,520,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,8,0,320,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,9,0,520,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,9,390.66004753112793,320,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,10,456.18700981140137,520,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,10,430.84096908569336,360,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,11,0,440,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,11,373.6199736595154,400,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,12,394.23900842666626,440,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,12,510.99300384521484,390,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,13,N/A,280,Miss,1,0,1
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,13,307.8240156173706,430,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,14,0,320,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,14,369.09401416778564,420,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,15,463.8270139694214,320,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,15,294.3750023841858,410,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,16,0,360,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,16,307.170033454895,390,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,17,288.2329821586609,360,False Alarm,0,0,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,17,439.49103355407715,350,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,18,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,18,0,390,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,19,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,19,0,390,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,20,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,20,595.51602602005,390,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,21,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,21,367.17796325683594,430,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,22,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,22,413.2089614868164,420,False Alarm,0,0,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,23,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,23,0,460,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,24,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,24,0,460,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,25,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,25,367.0119643211365,460,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,26,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,26,482.0610284805298,450,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,27,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,27,349.4899868965149,490,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,28,497.97797203063965,400,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,28,446.9900131225586,480,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,29,439.02498483657837,440,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,29,446.33203744888306,470,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,30,431.37699365615845,430,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,30,401.28904581069946,450,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,31,0,470,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,31,403.9049744606018,410,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,32,0,470,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,32,429.23998832702637,330,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,33,0,470,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,33,0,370,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,34,0,470,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,34,0,370,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,35,565.2160048484802,470,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,35,0,370,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,36,0,510,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,36,418.6999797821045,370,Miss,1,0,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,37,0,510,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,37,376.0640025138855,410,Hit,1,1,0
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,38,0,510,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,38,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Impulsive,39,0,510,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:19:31+00:00,2017-10-25 14:31:52+00:00,,Sustained,39,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,0,151.68297290802002,600,False Alarm,0,0,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,0,0,600,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,1,272.5759744644165,640,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,1,278.9820432662964,600,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,2,0,630,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,2,445.94597816467285,590,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,3,0,630,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,3,444.45300102233887,580,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,4,415.14599323272705,630,False Alarm,0,0,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,4,0,560,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,5,0,670,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,5,317.98505783081055,560,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,6,293.768048286438,670,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,6,454.56790924072266,520,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,7,0,660,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,7,352.1089553833008,440,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,8,476.64594650268555,660,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,8,334.71500873565674,280,Miss,1,0,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,9,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,9,235.2370023727417,320,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,10,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,10,251.0550022125244,310,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,11,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,11,N/A,300,Miss,1,0,1
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,12,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,12,335.83199977874756,340,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,13,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,13,333.97603034973145,330,False Alarm,0,0,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,14,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,14,391.9459581375122,370,Miss,1,0,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,15,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,15,0,410,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,16,N/A,650,Miss,1,0,1
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,16,255.35905361175537,410,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,17,0,690,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,17,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,18,0,690,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,18,72.45206832885742,400,False Alarm,0,0,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,19,0,690,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,19,592.1989679336548,440,Miss,1,0,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,20,0,690,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,20,0,480,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,21,0,690,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,21,249.49109554290771,480,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,22,0,690,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,22,N/A,470,Miss,1,0,1
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,23,0,690,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,23,N/A,510,Miss,1,0,1
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,24,N/A,690,Miss,1,0,1
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,24,468.62590312957764,550,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,25,480.707049369812,730,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,25,N/A,540,Miss,1,0,1
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,26,696.8899965286255,720,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,26,0,580,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,27,429.7020435333252,710,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,27,98.24895858764648,580,Miss,1,0,1
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,28,372.8090524673462,690,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,28,387.98701763153076,620,False Alarm,0,0,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,29,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,29,520.5329656600952,660,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,30,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,30,562.1310472488403,650,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,31,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,31,322.46696949005127,640,False Alarm,0,0,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,32,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,32,347.5229740142822,680,False Alarm,0,0,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,33,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,33,338.32502365112305,720,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,34,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,34,379.40406799316406,710,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,35,544.3439483642578,650,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,35,306.1729669570923,700,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,36,479.4811010360718,570,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,36,267.177939414978,680,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,37,372.8959560394287,410,False Alarm,0,0,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,37,287.4199151992798,640,Hit,1,1,0
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Impulsive,38,0,450,Correct Rejection,0,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:12:48+00:00,2018-02-02 21:20:48+00:00,,Sustained,38,368.5520887374878,560,Hit,1,1,0
